"","query_seqname","mismatches","count","Proteome.ID","PLength","number_of_8mer","freq","Pathogen","Organism","Organism.Id","Protein.count","CPD","Components","Taxon.mnemonic","Taxonomic.lineage","Genome.assembly.ID","Genome.representation","Chronic.or.Acute","Genome","Family_Viral_Zone","superkingdom","kingdom","phylum","class","order","family","genus","species"
"6799","tr|Q6TUT9|Q6TUT9_YMTV5","0",1,"UP000008596",180,173,0.00578034682080925,"Yaba monkey tumor virus","Yaba monkey tumor virus (strain VR587) (YMTV)",928314,"140","Close to standard (low value)","Genome","YMTV5","Viruses, Varidnaviria, Bamfordvirae, Nucleocytoviricota, Pokkesviricetes, Chitovirales, Poxviridae, Chordopoxvirinae, Yatapoxvirus, Yaba monkey tumor virus","GCA_000845705.1","full","Lesions last about 6 weeks","dsDNA","Poxviridae","Viruses","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Yatapoxvirus","Yaba monkey tumor virus"
"6800","tr|Q6TUT9|Q6TUT9_YMTV5","1",52,"UP000008596",180,173,0.300578034682081,"Yaba monkey tumor virus","Yaba monkey tumor virus (strain VR587) (YMTV)",928314,"140","Close to standard (low value)","Genome","YMTV5","Viruses, Varidnaviria, Bamfordvirae, Nucleocytoviricota, Pokkesviricetes, Chitovirales, Poxviridae, Chordopoxvirinae, Yatapoxvirus, Yaba monkey tumor virus","GCA_000845705.1","full","Lesions last about 6 weeks","dsDNA","Poxviridae","Viruses","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Yatapoxvirus","Yaba monkey tumor virus"
"6801","tr|Q6TUT9|Q6TUT9_YMTV5","2",120,"UP000008596",180,173,0.69364161849711,"Yaba monkey tumor virus","Yaba monkey tumor virus (strain VR587) (YMTV)",928314,"140","Close to standard (low value)","Genome","YMTV5","Viruses, Varidnaviria, Bamfordvirae, Nucleocytoviricota, Pokkesviricetes, Chitovirales, Poxviridae, Chordopoxvirinae, Yatapoxvirus, Yaba monkey tumor virus","GCA_000845705.1","full","Lesions last about 6 weeks","dsDNA","Poxviridae","Viruses","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Yatapoxvirus","Yaba monkey tumor virus"
"6802","tr|Q6TUR9|Q6TUR9_YMTV5","0",1,"UP000008596",79,72,0.0138888888888889,"Yaba monkey tumor virus","Yaba monkey tumor virus (strain VR587) (YMTV)",928314,"140","Close to standard (low value)","Genome","YMTV5","Viruses, Varidnaviria, Bamfordvirae, Nucleocytoviricota, Pokkesviricetes, Chitovirales, Poxviridae, Chordopoxvirinae, Yatapoxvirus, Yaba monkey tumor virus","GCA_000845705.1","full","Lesions last about 6 weeks","dsDNA","Poxviridae","Viruses","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Yatapoxvirus","Yaba monkey tumor virus"
"6803","tr|Q6TUR9|Q6TUR9_YMTV5","1",12,"UP000008596",79,72,0.166666666666667,"Yaba monkey tumor virus","Yaba monkey tumor virus (strain VR587) (YMTV)",928314,"140","Close to standard (low value)","Genome","YMTV5","Viruses, Varidnaviria, Bamfordvirae, Nucleocytoviricota, Pokkesviricetes, Chitovirales, Poxviridae, Chordopoxvirinae, Yatapoxvirus, Yaba monkey tumor virus","GCA_000845705.1","full","Lesions last about 6 weeks","dsDNA","Poxviridae","Viruses","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Yatapoxvirus","Yaba monkey tumor virus"
"6804","tr|Q6TUR9|Q6TUR9_YMTV5","2",54,"UP000008596",79,72,0.75,"Yaba monkey tumor virus","Yaba monkey tumor virus (strain VR587) (YMTV)",928314,"140","Close to standard (low value)","Genome","YMTV5","Viruses, Varidnaviria, Bamfordvirae, Nucleocytoviricota, Pokkesviricetes, Chitovirales, Poxviridae, Chordopoxvirinae, Yatapoxvirus, Yaba monkey tumor virus","GCA_000845705.1","full","Lesions last about 6 weeks","dsDNA","Poxviridae","Viruses","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Yatapoxvirus","Yaba monkey tumor virus"
"6805","tr|Q6TUX6|Q6TUX6_YMTV5","1",33,"UP000008596",342,335,0.0985074626865672,"Yaba monkey tumor virus","Yaba monkey tumor virus (strain VR587) (YMTV)",928314,"140","Close to standard (low value)","Genome","YMTV5","Viruses, Varidnaviria, Bamfordvirae, Nucleocytoviricota, Pokkesviricetes, Chitovirales, Poxviridae, Chordopoxvirinae, Yatapoxvirus, Yaba monkey tumor virus","GCA_000845705.1","full","Lesions last about 6 weeks","dsDNA","Poxviridae","Viruses","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Yatapoxvirus","Yaba monkey tumor virus"
"6806","tr|Q6TUX6|Q6TUX6_YMTV5","2",284,"UP000008596",342,335,0.847761194029851,"Yaba monkey tumor virus","Yaba monkey tumor virus (strain VR587) (YMTV)",928314,"140","Close to standard (low value)","Genome","YMTV5","Viruses, Varidnaviria, Bamfordvirae, Nucleocytoviricota, Pokkesviricetes, Chitovirales, Poxviridae, Chordopoxvirinae, Yatapoxvirus, Yaba monkey tumor virus","GCA_000845705.1","full","Lesions last about 6 weeks","dsDNA","Poxviridae","Viruses","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Yatapoxvirus","Yaba monkey tumor virus"
"6807","tr|Q6TUX3|Q6TUX3_YMTV5","0",3,"UP000008596",1006,999,0.003003003003003,"Yaba monkey tumor virus","Yaba monkey tumor virus (strain VR587) (YMTV)",928314,"140","Close to standard (low value)","Genome","YMTV5","Viruses, Varidnaviria, Bamfordvirae, Nucleocytoviricota, Pokkesviricetes, Chitovirales, Poxviridae, Chordopoxvirinae, Yatapoxvirus, Yaba monkey tumor virus","GCA_000845705.1","full","Lesions last about 6 weeks","dsDNA","Poxviridae","Viruses","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Yatapoxvirus","Yaba monkey tumor virus"
"6808","tr|Q6TUX3|Q6TUX3_YMTV5","1",132,"UP000008596",1006,999,0.132132132132132,"Yaba monkey tumor virus","Yaba monkey tumor virus (strain VR587) (YMTV)",928314,"140","Close to standard (low value)","Genome","YMTV5","Viruses, Varidnaviria, Bamfordvirae, Nucleocytoviricota, Pokkesviricetes, Chitovirales, Poxviridae, Chordopoxvirinae, Yatapoxvirus, Yaba monkey tumor virus","GCA_000845705.1","full","Lesions last about 6 weeks","dsDNA","Poxviridae","Viruses","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Yatapoxvirus","Yaba monkey tumor virus"
"6809","tr|Q6TUX3|Q6TUX3_YMTV5","2",817,"UP000008596",1006,999,0.817817817817818,"Yaba monkey tumor virus","Yaba monkey tumor virus (strain VR587) (YMTV)",928314,"140","Close to standard (low value)","Genome","YMTV5","Viruses, Varidnaviria, Bamfordvirae, Nucleocytoviricota, Pokkesviricetes, Chitovirales, Poxviridae, Chordopoxvirinae, Yatapoxvirus, Yaba monkey tumor virus","GCA_000845705.1","full","Lesions last about 6 weeks","dsDNA","Poxviridae","Viruses","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Yatapoxvirus","Yaba monkey tumor virus"
"6810","tr|Q6TV03|Q6TV03_YMTV5","0",1,"UP000008596",239,232,0.00431034482758621,"Yaba monkey tumor virus","Yaba monkey tumor virus (strain VR587) (YMTV)",928314,"140","Close to standard (low value)","Genome","YMTV5","Viruses, Varidnaviria, Bamfordvirae, Nucleocytoviricota, Pokkesviricetes, Chitovirales, Poxviridae, Chordopoxvirinae, Yatapoxvirus, Yaba monkey tumor virus","GCA_000845705.1","full","Lesions last about 6 weeks","dsDNA","Poxviridae","Viruses","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Yatapoxvirus","Yaba monkey tumor virus"
"6811","tr|Q6TV03|Q6TV03_YMTV5","1",30,"UP000008596",239,232,0.129310344827586,"Yaba monkey tumor virus","Yaba monkey tumor virus (strain VR587) (YMTV)",928314,"140","Close to standard (low value)","Genome","YMTV5","Viruses, Varidnaviria, Bamfordvirae, Nucleocytoviricota, Pokkesviricetes, Chitovirales, Poxviridae, Chordopoxvirinae, Yatapoxvirus, Yaba monkey tumor virus","GCA_000845705.1","full","Lesions last about 6 weeks","dsDNA","Poxviridae","Viruses","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Yatapoxvirus","Yaba monkey tumor virus"
"6812","tr|Q6TV03|Q6TV03_YMTV5","2",194,"UP000008596",239,232,0.836206896551724,"Yaba monkey tumor virus","Yaba monkey tumor virus (strain VR587) (YMTV)",928314,"140","Close to standard (low value)","Genome","YMTV5","Viruses, Varidnaviria, Bamfordvirae, Nucleocytoviricota, Pokkesviricetes, Chitovirales, Poxviridae, Chordopoxvirinae, Yatapoxvirus, Yaba monkey tumor virus","GCA_000845705.1","full","Lesions last about 6 weeks","dsDNA","Poxviridae","Viruses","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Yatapoxvirus","Yaba monkey tumor virus"
"6813","tr|Q6TUZ9|Q6TUZ9_YMTV5","0",9,"UP000008596",637,630,0.0142857142857143,"Yaba monkey tumor virus","Yaba monkey tumor virus (strain VR587) (YMTV)",928314,"140","Close to standard (low value)","Genome","YMTV5","Viruses, Varidnaviria, Bamfordvirae, Nucleocytoviricota, Pokkesviricetes, Chitovirales, Poxviridae, Chordopoxvirinae, Yatapoxvirus, Yaba monkey tumor virus","GCA_000845705.1","full","Lesions last about 6 weeks","dsDNA","Poxviridae","Viruses","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Yatapoxvirus","Yaba monkey tumor virus"
"6814","tr|Q6TUZ9|Q6TUZ9_YMTV5","1",115,"UP000008596",637,630,0.182539682539683,"Yaba monkey tumor virus","Yaba monkey tumor virus (strain VR587) (YMTV)",928314,"140","Close to standard (low value)","Genome","YMTV5","Viruses, Varidnaviria, Bamfordvirae, Nucleocytoviricota, Pokkesviricetes, Chitovirales, Poxviridae, Chordopoxvirinae, Yatapoxvirus, Yaba monkey tumor virus","GCA_000845705.1","full","Lesions last about 6 weeks","dsDNA","Poxviridae","Viruses","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Yatapoxvirus","Yaba monkey tumor virus"
"6815","tr|Q6TUZ9|Q6TUZ9_YMTV5","2",481,"UP000008596",637,630,0.763492063492063,"Yaba monkey tumor virus","Yaba monkey tumor virus (strain VR587) (YMTV)",928314,"140","Close to standard (low value)","Genome","YMTV5","Viruses, Varidnaviria, Bamfordvirae, Nucleocytoviricota, Pokkesviricetes, Chitovirales, Poxviridae, Chordopoxvirinae, Yatapoxvirus, Yaba monkey tumor virus","GCA_000845705.1","full","Lesions last about 6 weeks","dsDNA","Poxviridae","Viruses","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Yatapoxvirus","Yaba monkey tumor virus"
"6816","sp|Q9DHV7|LAP_YLDV","1",22,"UP000136581",156,149,0.147651006711409,"Yaba-like disease virus","Yaba-like disease virus (YLDV)",132475,"150","Close to standard (low value)","Genome","YLDV","Viruses, Varidnaviria, Bamfordvirae, Nucleocytoviricota, Pokkesviricetes, Chitovirales, Poxviridae, Chordopoxvirinae, Yatapoxvirus, Tanapox virus","GCA_000847185.1","full","Lesions last about 6 weeks","dsDNA","Poxviridae","Viruses","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Yatapoxvirus","Tanapox virus"
"6817","sp|Q9DHV7|LAP_YLDV","2",111,"UP000136581",156,149,0.74496644295302,"Yaba-like disease virus","Yaba-like disease virus (YLDV)",132475,"150","Close to standard (low value)","Genome","YLDV","Viruses, Varidnaviria, Bamfordvirae, Nucleocytoviricota, Pokkesviricetes, Chitovirales, Poxviridae, Chordopoxvirinae, Yatapoxvirus, Tanapox virus","GCA_000847185.1","full","Lesions last about 6 weeks","dsDNA","Poxviridae","Viruses","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Yatapoxvirus","Tanapox virus"
"6818","sp|Q9DHR2|MP44_YLDV","1",78,"UP000136581",590,583,0.133790737564322,"Yaba-like disease virus","Yaba-like disease virus (YLDV)",132475,"150","Close to standard (low value)","Genome","YLDV","Viruses, Varidnaviria, Bamfordvirae, Nucleocytoviricota, Pokkesviricetes, Chitovirales, Poxviridae, Chordopoxvirinae, Yatapoxvirus, Tanapox virus","GCA_000847185.1","full","Lesions last about 6 weeks","dsDNA","Poxviridae","Viruses","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Yatapoxvirus","Tanapox virus"
"6819","sp|Q9DHR2|MP44_YLDV","2",481,"UP000136581",590,583,0.825042881646655,"Yaba-like disease virus","Yaba-like disease virus (YLDV)",132475,"150","Close to standard (low value)","Genome","YLDV","Viruses, Varidnaviria, Bamfordvirae, Nucleocytoviricota, Pokkesviricetes, Chitovirales, Poxviridae, Chordopoxvirinae, Yatapoxvirus, Tanapox virus","GCA_000847185.1","full","Lesions last about 6 weeks","dsDNA","Poxviridae","Viruses","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Yatapoxvirus","Tanapox virus"
"6820","sp|Q9DHT0|PAP1_YLDV","1",69,"UP000136581",470,463,0.14902807775378,"Yaba-like disease virus","Yaba-like disease virus (YLDV)",132475,"150","Close to standard (low value)","Genome","YLDV","Viruses, Varidnaviria, Bamfordvirae, Nucleocytoviricota, Pokkesviricetes, Chitovirales, Poxviridae, Chordopoxvirinae, Yatapoxvirus, Tanapox virus","GCA_000847185.1","full","Lesions last about 6 weeks","dsDNA","Poxviridae","Viruses","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Yatapoxvirus","Tanapox virus"
"6821","sp|Q9DHT0|PAP1_YLDV","2",379,"UP000136581",470,463,0.818574514038877,"Yaba-like disease virus","Yaba-like disease virus (YLDV)",132475,"150","Close to standard (low value)","Genome","YLDV","Viruses, Varidnaviria, Bamfordvirae, Nucleocytoviricota, Pokkesviricetes, Chitovirales, Poxviridae, Chordopoxvirinae, Yatapoxvirus, Tanapox virus","GCA_000847185.1","full","Lesions last about 6 weeks","dsDNA","Poxviridae","Viruses","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Yatapoxvirus","Tanapox virus"
"6822","sp|Q9DHU2|RIR2_YLDV","0",94,"UP000136581",325,318,0.29559748427673,"Yaba-like disease virus","Yaba-like disease virus (YLDV)",132475,"150","Close to standard (low value)","Genome","YLDV","Viruses, Varidnaviria, Bamfordvirae, Nucleocytoviricota, Pokkesviricetes, Chitovirales, Poxviridae, Chordopoxvirinae, Yatapoxvirus, Tanapox virus","GCA_000847185.1","full","Lesions last about 6 weeks","dsDNA","Poxviridae","Viruses","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Yatapoxvirus","Tanapox virus"
"6823","sp|Q9DHU2|RIR2_YLDV","1",89,"UP000136581",325,318,0.279874213836478,"Yaba-like disease virus","Yaba-like disease virus (YLDV)",132475,"150","Close to standard (low value)","Genome","YLDV","Viruses, Varidnaviria, Bamfordvirae, Nucleocytoviricota, Pokkesviricetes, Chitovirales, Poxviridae, Chordopoxvirinae, Yatapoxvirus, Tanapox virus","GCA_000847185.1","full","Lesions last about 6 weeks","dsDNA","Poxviridae","Viruses","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Yatapoxvirus","Tanapox virus"
"6824","sp|Q9DHU2|RIR2_YLDV","2",134,"UP000136581",325,318,0.421383647798742,"Yaba-like disease virus","Yaba-like disease virus (YLDV)",132475,"150","Close to standard (low value)","Genome","YLDV","Viruses, Varidnaviria, Bamfordvirae, Nucleocytoviricota, Pokkesviricetes, Chitovirales, Poxviridae, Chordopoxvirinae, Yatapoxvirus, Tanapox virus","GCA_000847185.1","full","Lesions last about 6 weeks","dsDNA","Poxviridae","Viruses","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Yatapoxvirus","Tanapox virus"
"6825","sp|Q9DHQ8|RP07_YLDV","1",8,"UP000136581",63,56,0.142857142857143,"Yaba-like disease virus","Yaba-like disease virus (YLDV)",132475,"150","Close to standard (low value)","Genome","YLDV","Viruses, Varidnaviria, Bamfordvirae, Nucleocytoviricota, Pokkesviricetes, Chitovirales, Poxviridae, Chordopoxvirinae, Yatapoxvirus, Tanapox virus","GCA_000847185.1","full","Lesions last about 6 weeks","dsDNA","Poxviridae","Viruses","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Yatapoxvirus","Tanapox virus"
"6826","sp|Q9DHQ8|RP07_YLDV","2",47,"UP000136581",63,56,0.839285714285714,"Yaba-like disease virus","Yaba-like disease virus (YLDV)",132475,"150","Close to standard (low value)","Genome","YLDV","Viruses, Varidnaviria, Bamfordvirae, Nucleocytoviricota, Pokkesviricetes, Chitovirales, Poxviridae, Chordopoxvirinae, Yatapoxvirus, Tanapox virus","GCA_000847185.1","full","Lesions last about 6 weeks","dsDNA","Poxviridae","Viruses","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Yatapoxvirus","Tanapox virus"
"6827","sp|Q9DHP6|VHR2_YLDV","1",21,"UP000136581",178,171,0.12280701754386,"Yaba-like disease virus","Yaba-like disease virus (YLDV)",132475,"150","Close to standard (low value)","Genome","YLDV","Viruses, Varidnaviria, Bamfordvirae, Nucleocytoviricota, Pokkesviricetes, Chitovirales, Poxviridae, Chordopoxvirinae, Yatapoxvirus, Tanapox virus","GCA_000847185.1","full","Lesions last about 6 weeks","dsDNA","Poxviridae","Viruses","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Yatapoxvirus","Tanapox virus"
"6828","sp|Q9DHP6|VHR2_YLDV","2",140,"UP000136581",178,171,0.818713450292398,"Yaba-like disease virus","Yaba-like disease virus (YLDV)",132475,"150","Close to standard (low value)","Genome","YLDV","Viruses, Varidnaviria, Bamfordvirae, Nucleocytoviricota, Pokkesviricetes, Chitovirales, Poxviridae, Chordopoxvirinae, Yatapoxvirus, Tanapox virus","GCA_000847185.1","full","Lesions last about 6 weeks","dsDNA","Poxviridae","Viruses","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Yatapoxvirus","Tanapox virus"
"6829","sp|Q9DHS8|E3_YLDV","1",20,"UP000136581",185,178,0.112359550561798,"Yaba-like disease virus","Yaba-like disease virus (YLDV)",132475,"150","Close to standard (low value)","Genome","YLDV","Viruses, Varidnaviria, Bamfordvirae, Nucleocytoviricota, Pokkesviricetes, Chitovirales, Poxviridae, Chordopoxvirinae, Yatapoxvirus, Tanapox virus","GCA_000847185.1","full","Lesions last about 6 weeks","dsDNA","Poxviridae","Viruses","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Yatapoxvirus","Tanapox virus"
"6830","sp|Q9DHS8|E3_YLDV","2",152,"UP000136581",185,178,0.853932584269663,"Yaba-like disease virus","Yaba-like disease virus (YLDV)",132475,"150","Close to standard (low value)","Genome","YLDV","Viruses, Varidnaviria, Bamfordvirae, Nucleocytoviricota, Pokkesviricetes, Chitovirales, Poxviridae, Chordopoxvirinae, Yatapoxvirus, Tanapox virus","GCA_000847185.1","full","Lesions last about 6 weeks","dsDNA","Poxviridae","Viruses","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Yatapoxvirus","Tanapox virus"
"6831","sp|Q9DHK3|A18_YLDV","0",2,"UP000136581",479,472,0.00423728813559322,"Yaba-like disease virus","Yaba-like disease virus (YLDV)",132475,"150","Close to standard (low value)","Genome","YLDV","Viruses, Varidnaviria, Bamfordvirae, Nucleocytoviricota, Pokkesviricetes, Chitovirales, Poxviridae, Chordopoxvirinae, Yatapoxvirus, Tanapox virus","GCA_000847185.1","full","Lesions last about 6 weeks","dsDNA","Poxviridae","Viruses","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Yatapoxvirus","Tanapox virus"
"6832","sp|Q9DHK3|A18_YLDV","1",54,"UP000136581",479,472,0.114406779661017,"Yaba-like disease virus","Yaba-like disease virus (YLDV)",132475,"150","Close to standard (low value)","Genome","YLDV","Viruses, Varidnaviria, Bamfordvirae, Nucleocytoviricota, Pokkesviricetes, Chitovirales, Poxviridae, Chordopoxvirinae, Yatapoxvirus, Tanapox virus","GCA_000847185.1","full","Lesions last about 6 weeks","dsDNA","Poxviridae","Viruses","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Yatapoxvirus","Tanapox virus"
"6833","sp|Q9DHK3|A18_YLDV","2",400,"UP000136581",479,472,0.847457627118644,"Yaba-like disease virus","Yaba-like disease virus (YLDV)",132475,"150","Close to standard (low value)","Genome","YLDV","Viruses, Varidnaviria, Bamfordvirae, Nucleocytoviricota, Pokkesviricetes, Chitovirales, Poxviridae, Chordopoxvirinae, Yatapoxvirus, Tanapox virus","GCA_000847185.1","full","Lesions last about 6 weeks","dsDNA","Poxviridae","Viruses","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Yatapoxvirus","Tanapox virus"
"6834","sp|Q9DHJ5|A28_YLDV","1",17,"UP000136581",139,132,0.128787878787879,"Yaba-like disease virus","Yaba-like disease virus (YLDV)",132475,"150","Close to standard (low value)","Genome","YLDV","Viruses, Varidnaviria, Bamfordvirae, Nucleocytoviricota, Pokkesviricetes, Chitovirales, Poxviridae, Chordopoxvirinae, Yatapoxvirus, Tanapox virus","GCA_000847185.1","full","Lesions last about 6 weeks","dsDNA","Poxviridae","Viruses","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Yatapoxvirus","Tanapox virus"
"6835","sp|Q9DHJ5|A28_YLDV","2",101,"UP000136581",139,132,0.765151515151515,"Yaba-like disease virus","Yaba-like disease virus (YLDV)",132475,"150","Close to standard (low value)","Genome","YLDV","Viruses, Varidnaviria, Bamfordvirae, Nucleocytoviricota, Pokkesviricetes, Chitovirales, Poxviridae, Chordopoxvirinae, Yatapoxvirus, Tanapox virus","GCA_000847185.1","full","Lesions last about 6 weeks","dsDNA","Poxviridae","Viruses","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Yatapoxvirus","Tanapox virus"
"6836","tr|Q9DHK4|Q9DHK4_YLDV","0",1,"UP000136581",191,184,0.00543478260869565,"Yaba-like disease virus","Yaba-like disease virus (YLDV)",132475,"150","Close to standard (low value)","Genome","YLDV","Viruses, Varidnaviria, Bamfordvirae, Nucleocytoviricota, Pokkesviricetes, Chitovirales, Poxviridae, Chordopoxvirinae, Yatapoxvirus, Tanapox virus","GCA_000847185.1","full","Lesions last about 6 weeks","dsDNA","Poxviridae","Viruses","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Yatapoxvirus","Tanapox virus"
"6837","tr|Q9DHK4|Q9DHK4_YLDV","1",35,"UP000136581",191,184,0.190217391304348,"Yaba-like disease virus","Yaba-like disease virus (YLDV)",132475,"150","Close to standard (low value)","Genome","YLDV","Viruses, Varidnaviria, Bamfordvirae, Nucleocytoviricota, Pokkesviricetes, Chitovirales, Poxviridae, Chordopoxvirinae, Yatapoxvirus, Tanapox virus","GCA_000847185.1","full","Lesions last about 6 weeks","dsDNA","Poxviridae","Viruses","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Yatapoxvirus","Tanapox virus"
"6838","tr|Q9DHK4|Q9DHK4_YLDV","2",145,"UP000136581",191,184,0.78804347826087,"Yaba-like disease virus","Yaba-like disease virus (YLDV)",132475,"150","Close to standard (low value)","Genome","YLDV","Viruses, Varidnaviria, Bamfordvirae, Nucleocytoviricota, Pokkesviricetes, Chitovirales, Poxviridae, Chordopoxvirinae, Yatapoxvirus, Tanapox virus","GCA_000847185.1","full","Lesions last about 6 weeks","dsDNA","Poxviridae","Viruses","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Yatapoxvirus","Tanapox virus"
"6839","tr|Q9DHQ0|Q9DHQ0_YLDV","1",27,"UP000136581",249,242,0.111570247933884,"Yaba-like disease virus","Yaba-like disease virus (YLDV)",132475,"150","Close to standard (low value)","Genome","YLDV","Viruses, Varidnaviria, Bamfordvirae, Nucleocytoviricota, Pokkesviricetes, Chitovirales, Poxviridae, Chordopoxvirinae, Yatapoxvirus, Tanapox virus","GCA_000847185.1","full","Lesions last about 6 weeks","dsDNA","Poxviridae","Viruses","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Yatapoxvirus","Tanapox virus"
"6840","tr|Q9DHQ0|Q9DHQ0_YLDV","2",211,"UP000136581",249,242,0.871900826446281,"Yaba-like disease virus","Yaba-like disease virus (YLDV)",132475,"150","Close to standard (low value)","Genome","YLDV","Viruses, Varidnaviria, Bamfordvirae, Nucleocytoviricota, Pokkesviricetes, Chitovirales, Poxviridae, Chordopoxvirinae, Yatapoxvirus, Tanapox virus","GCA_000847185.1","full","Lesions last about 6 weeks","dsDNA","Poxviridae","Viruses","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Yatapoxvirus","Tanapox virus"
"6841","tr|Q9DHK2|Q9DHK2_YLDV","1",23,"UP000136581",74,67,0.343283582089552,"Yaba-like disease virus","Yaba-like disease virus (YLDV)",132475,"150","Close to standard (low value)","Genome","YLDV","Viruses, Varidnaviria, Bamfordvirae, Nucleocytoviricota, Pokkesviricetes, Chitovirales, Poxviridae, Chordopoxvirinae, Yatapoxvirus, Tanapox virus","GCA_000847185.1","full","Lesions last about 6 weeks","dsDNA","Poxviridae","Viruses","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Yatapoxvirus","Tanapox virus"
"6842","tr|Q9DHK2|Q9DHK2_YLDV","2",42,"UP000136581",74,67,0.626865671641791,"Yaba-like disease virus","Yaba-like disease virus (YLDV)",132475,"150","Close to standard (low value)","Genome","YLDV","Viruses, Varidnaviria, Bamfordvirae, Nucleocytoviricota, Pokkesviricetes, Chitovirales, Poxviridae, Chordopoxvirinae, Yatapoxvirus, Tanapox virus","GCA_000847185.1","full","Lesions last about 6 weeks","dsDNA","Poxviridae","Viruses","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Yatapoxvirus","Tanapox virus"
"6843","tr|Q9DHS5|Q9DHS5_YLDV","0",1,"UP000136581",567,560,0.00178571428571429,"Yaba-like disease virus","Yaba-like disease virus (YLDV)",132475,"150","Close to standard (low value)","Genome","YLDV","Viruses, Varidnaviria, Bamfordvirae, Nucleocytoviricota, Pokkesviricetes, Chitovirales, Poxviridae, Chordopoxvirinae, Yatapoxvirus, Tanapox virus","GCA_000847185.1","full","Lesions last about 6 weeks","dsDNA","Poxviridae","Viruses","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Yatapoxvirus","Tanapox virus"
