"","chromosome_name","mismatches","count","pathogen"
"11705","X","2",2,"AAClass_Scramble_Torque_teno_virus_UP000001448-13_12mer_3mis_hits.tsv"
"11706","X","3",4,"AAClass_Scramble_Torque_teno_virus_UP000001448-13_12mer_3mis_hits.tsv"
"11707","Auto","3",41,"AAClass_Scramble_Torque_teno_virus_UP000001448-14_12mer_3mis_hits.tsv"
"11708","X","3",9,"AAClass_Scramble_Torque_teno_virus_UP000001448-14_12mer_3mis_hits.tsv"
"11709","Auto","3",57,"AAClass_Scramble_Torque_teno_virus_UP000001448-15_12mer_3mis_hits.tsv"
"11710","X","3",4,"AAClass_Scramble_Torque_teno_virus_UP000001448-15_12mer_3mis_hits.tsv"
"11711","Auto","2",3,"AAClass_Scramble_Torque_teno_virus_UP000001448-16_12mer_3mis_hits.tsv"
"11712","Auto","3",49,"AAClass_Scramble_Torque_teno_virus_UP000001448-16_12mer_3mis_hits.tsv"
"11713","X","3",8,"AAClass_Scramble_Torque_teno_virus_UP000001448-16_12mer_3mis_hits.tsv"
"11714","Auto","2",3,"AAClass_Scramble_Torque_teno_virus_UP000001448-17_12mer_3mis_hits.tsv"
"11715","Auto","3",57,"AAClass_Scramble_Torque_teno_virus_UP000001448-17_12mer_3mis_hits.tsv"
"11716","X","2",3,"AAClass_Scramble_Torque_teno_virus_UP000001448-17_12mer_3mis_hits.tsv"
"11717","X","3",7,"AAClass_Scramble_Torque_teno_virus_UP000001448-17_12mer_3mis_hits.tsv"
"11718","Auto","1",1,"AAClass_Scramble_Torque_teno_virus_UP000001448-18_12mer_3mis_hits.tsv"
"11719","Auto","2",6,"AAClass_Scramble_Torque_teno_virus_UP000001448-18_12mer_3mis_hits.tsv"
"11720","Auto","3",54,"AAClass_Scramble_Torque_teno_virus_UP000001448-18_12mer_3mis_hits.tsv"
"11721","X","3",4,"AAClass_Scramble_Torque_teno_virus_UP000001448-18_12mer_3mis_hits.tsv"
"11722","Auto","2",1,"AAClass_Scramble_Torque_teno_virus_UP000001448-19_12mer_3mis_hits.tsv"
"11723","Auto","3",49,"AAClass_Scramble_Torque_teno_virus_UP000001448-19_12mer_3mis_hits.tsv"
"11724","Auto","2",2,"AAClass_Scramble_Torque_teno_virus_UP000001448-2_12mer_3mis_hits.tsv"
"11725","Auto","3",38,"AAClass_Scramble_Torque_teno_virus_UP000001448-2_12mer_3mis_hits.tsv"
"11726","X","3",3,"AAClass_Scramble_Torque_teno_virus_UP000001448-2_12mer_3mis_hits.tsv"
"11727","Auto","3",46,"AAClass_Scramble_Torque_teno_virus_UP000001448-20_12mer_3mis_hits.tsv"
"11728","X","3",4,"AAClass_Scramble_Torque_teno_virus_UP000001448-20_12mer_3mis_hits.tsv"
"11729","Auto","2",1,"AAClass_Scramble_Torque_teno_virus_UP000001448-21_12mer_3mis_hits.tsv"
"11730","Auto","3",64,"AAClass_Scramble_Torque_teno_virus_UP000001448-21_12mer_3mis_hits.tsv"
"11731","X","3",4,"AAClass_Scramble_Torque_teno_virus_UP000001448-21_12mer_3mis_hits.tsv"
"11732","Auto","3",64,"AAClass_Scramble_Torque_teno_virus_UP000001448-22_12mer_3mis_hits.tsv"
"11733","X","3",5,"AAClass_Scramble_Torque_teno_virus_UP000001448-22_12mer_3mis_hits.tsv"
"11734","Auto","2",5,"AAClass_Scramble_Torque_teno_virus_UP000001448-23_12mer_3mis_hits.tsv"
"11735","Auto","3",47,"AAClass_Scramble_Torque_teno_virus_UP000001448-23_12mer_3mis_hits.tsv"
"11736","X","2",1,"AAClass_Scramble_Torque_teno_virus_UP000001448-23_12mer_3mis_hits.tsv"
"11737","X","3",3,"AAClass_Scramble_Torque_teno_virus_UP000001448-23_12mer_3mis_hits.tsv"
"11738","Auto","2",3,"AAClass_Scramble_Torque_teno_virus_UP000001448-24_12mer_3mis_hits.tsv"
"11739","Auto","3",49,"AAClass_Scramble_Torque_teno_virus_UP000001448-24_12mer_3mis_hits.tsv"
"11740","X","2",2,"AAClass_Scramble_Torque_teno_virus_UP000001448-24_12mer_3mis_hits.tsv"
"11741","X","3",4,"AAClass_Scramble_Torque_teno_virus_UP000001448-24_12mer_3mis_hits.tsv"
"11742","Auto","2",1,"AAClass_Scramble_Torque_teno_virus_UP000001448-25_12mer_3mis_hits.tsv"
"11743","Auto","3",39,"AAClass_Scramble_Torque_teno_virus_UP000001448-25_12mer_3mis_hits.tsv"
"11744","X","3",2,"AAClass_Scramble_Torque_teno_virus_UP000001448-25_12mer_3mis_hits.tsv"
"11745","Auto","3",50,"AAClass_Scramble_Torque_teno_virus_UP000001448-26_12mer_3mis_hits.tsv"
"11746","X","3",4,"AAClass_Scramble_Torque_teno_virus_UP000001448-26_12mer_3mis_hits.tsv"
"11747","Auto","2",2,"AAClass_Scramble_Torque_teno_virus_UP000001448-27_12mer_3mis_hits.tsv"
"11748","Auto","3",53,"AAClass_Scramble_Torque_teno_virus_UP000001448-27_12mer_3mis_hits.tsv"
"11749","X","3",3,"AAClass_Scramble_Torque_teno_virus_UP000001448-27_12mer_3mis_hits.tsv"
"11750","Auto","2",2,"AAClass_Scramble_Torque_teno_virus_UP000001448-28_12mer_3mis_hits.tsv"
"11751","Auto","3",35,"AAClass_Scramble_Torque_teno_virus_UP000001448-28_12mer_3mis_hits.tsv"
"11752","X","3",6,"AAClass_Scramble_Torque_teno_virus_UP000001448-28_12mer_3mis_hits.tsv"
"11753","Auto","3",32,"AAClass_Scramble_Torque_teno_virus_UP000001448-29_12mer_3mis_hits.tsv"
"11754","X","3",1,"AAClass_Scramble_Torque_teno_virus_UP000001448-29_12mer_3mis_hits.tsv"
"11755","Auto","2",3,"AAClass_Scramble_Torque_teno_virus_UP000001448-3_12mer_3mis_hits.tsv"
"11756","Auto","3",68,"AAClass_Scramble_Torque_teno_virus_UP000001448-3_12mer_3mis_hits.tsv"
"11757","X","3",2,"AAClass_Scramble_Torque_teno_virus_UP000001448-3_12mer_3mis_hits.tsv"
"11758","Auto","2",1,"AAClass_Scramble_Torque_teno_virus_UP000001448-30_12mer_3mis_hits.tsv"
"11759","Auto","3",41,"AAClass_Scramble_Torque_teno_virus_UP000001448-30_12mer_3mis_hits.tsv"
"11760","X","3",4,"AAClass_Scramble_Torque_teno_virus_UP000001448-30_12mer_3mis_hits.tsv"
"11761","Auto","2",1,"AAClass_Scramble_Torque_teno_virus_UP000001448-4_12mer_3mis_hits.tsv"
"11762","Auto","3",69,"AAClass_Scramble_Torque_teno_virus_UP000001448-4_12mer_3mis_hits.tsv"
"11763","X","3",6,"AAClass_Scramble_Torque_teno_virus_UP000001448-4_12mer_3mis_hits.tsv"
"11764","Auto","2",3,"AAClass_Scramble_Torque_teno_virus_UP000001448-5_12mer_3mis_hits.tsv"
"11765","Auto","3",41,"AAClass_Scramble_Torque_teno_virus_UP000001448-5_12mer_3mis_hits.tsv"
"11766","X","2",4,"AAClass_Scramble_Torque_teno_virus_UP000001448-5_12mer_3mis_hits.tsv"
"11767","X","3",8,"AAClass_Scramble_Torque_teno_virus_UP000001448-5_12mer_3mis_hits.tsv"
"11768","Auto","2",2,"AAClass_Scramble_Torque_teno_virus_UP000001448-6_12mer_3mis_hits.tsv"
"11769","Auto","3",50,"AAClass_Scramble_Torque_teno_virus_UP000001448-6_12mer_3mis_hits.tsv"
"11770","X","3",5,"AAClass_Scramble_Torque_teno_virus_UP000001448-6_12mer_3mis_hits.tsv"
"11771","Auto","2",2,"AAClass_Scramble_Torque_teno_virus_UP000001448-7_12mer_3mis_hits.tsv"
"11772","Auto","3",55,"AAClass_Scramble_Torque_teno_virus_UP000001448-7_12mer_3mis_hits.tsv"
"11773","X","2",2,"AAClass_Scramble_Torque_teno_virus_UP000001448-7_12mer_3mis_hits.tsv"
"11774","X","3",5,"AAClass_Scramble_Torque_teno_virus_UP000001448-7_12mer_3mis_hits.tsv"
"11775","Auto","2",5,"AAClass_Scramble_Torque_teno_virus_UP000001448-8_12mer_3mis_hits.tsv"
"11776","Auto","3",50,"AAClass_Scramble_Torque_teno_virus_UP000001448-8_12mer_3mis_hits.tsv"
"11777","X","3",6,"AAClass_Scramble_Torque_teno_virus_UP000001448-8_12mer_3mis_hits.tsv"
"11778","Auto","2",3,"AAClass_Scramble_Torque_teno_virus_UP000001448-9_12mer_3mis_hits.tsv"
"11779","Auto","3",61,"AAClass_Scramble_Torque_teno_virus_UP000001448-9_12mer_3mis_hits.tsv"
"11780","X","3",6,"AAClass_Scramble_Torque_teno_virus_UP000001448-9_12mer_3mis_hits.tsv"
"11781","Auto","2",1,"AAClass_Scramble_Toscana_virus_UP000142444-1_12mer_3mis_hits.tsv"
"11782","Auto","3",71,"AAClass_Scramble_Toscana_virus_UP000142444-1_12mer_3mis_hits.tsv"
"11783","X","3",7,"AAClass_Scramble_Toscana_virus_UP000142444-1_12mer_3mis_hits.tsv"
"11784","Auto","3",55,"AAClass_Scramble_Toscana_virus_UP000142444-10_12mer_3mis_hits.tsv"
"11785","Auto","2",4,"AAClass_Scramble_Toscana_virus_UP000142444-11_12mer_3mis_hits.tsv"
"11786","Auto","3",78,"AAClass_Scramble_Toscana_virus_UP000142444-11_12mer_3mis_hits.tsv"
"11787","X","3",1,"AAClass_Scramble_Toscana_virus_UP000142444-11_12mer_3mis_hits.tsv"
"11788","Auto","2",2,"AAClass_Scramble_Toscana_virus_UP000142444-12_12mer_3mis_hits.tsv"
"11789","Auto","3",66,"AAClass_Scramble_Toscana_virus_UP000142444-12_12mer_3mis_hits.tsv"
"11790","X","3",1,"AAClass_Scramble_Toscana_virus_UP000142444-12_12mer_3mis_hits.tsv"
"11791","Y","3",1,"AAClass_Scramble_Toscana_virus_UP000142444-12_12mer_3mis_hits.tsv"
"11792","Auto","2",2,"AAClass_Scramble_Toscana_virus_UP000142444-13_12mer_3mis_hits.tsv"
"11793","Auto","3",64,"AAClass_Scramble_Toscana_virus_UP000142444-13_12mer_3mis_hits.tsv"
"11794","X","3",2,"AAClass_Scramble_Toscana_virus_UP000142444-13_12mer_3mis_hits.tsv"
"11795","Auto","2",3,"AAClass_Scramble_Toscana_virus_UP000142444-14_12mer_3mis_hits.tsv"
"11796","Auto","3",90,"AAClass_Scramble_Toscana_virus_UP000142444-14_12mer_3mis_hits.tsv"
"11797","X","3",3,"AAClass_Scramble_Toscana_virus_UP000142444-14_12mer_3mis_hits.tsv"
"11798","Auto","2",1,"AAClass_Scramble_Toscana_virus_UP000142444-15_12mer_3mis_hits.tsv"
"11799","Auto","3",64,"AAClass_Scramble_Toscana_virus_UP000142444-15_12mer_3mis_hits.tsv"
"11800","X","3",3,"AAClass_Scramble_Toscana_virus_UP000142444-15_12mer_3mis_hits.tsv"
"11801","Auto","3",70,"AAClass_Scramble_Toscana_virus_UP000142444-16_12mer_3mis_hits.tsv"
"11802","X","3",1,"AAClass_Scramble_Toscana_virus_UP000142444-16_12mer_3mis_hits.tsv"
"11803","Auto","3",72,"AAClass_Scramble_Toscana_virus_UP000142444-17_12mer_3mis_hits.tsv"
"11804","X","3",3,"AAClass_Scramble_Toscana_virus_UP000142444-17_12mer_3mis_hits.tsv"
"11805","Auto","1",1,"AAClass_Scramble_Toscana_virus_UP000142444-18_12mer_3mis_hits.tsv"
"11806","Auto","2",3,"AAClass_Scramble_Toscana_virus_UP000142444-18_12mer_3mis_hits.tsv"
"11807","Auto","3",71,"AAClass_Scramble_Toscana_virus_UP000142444-18_12mer_3mis_hits.tsv"
"11808","X","3",2,"AAClass_Scramble_Toscana_virus_UP000142444-18_12mer_3mis_hits.tsv"
"11809","Auto","2",1,"AAClass_Scramble_Toscana_virus_UP000142444-19_12mer_3mis_hits.tsv"
"11810","Auto","3",56,"AAClass_Scramble_Toscana_virus_UP000142444-19_12mer_3mis_hits.tsv"
"11811","X","3",1,"AAClass_Scramble_Toscana_virus_UP000142444-19_12mer_3mis_hits.tsv"
"11812","Auto","2",2,"AAClass_Scramble_Toscana_virus_UP000142444-2_12mer_3mis_hits.tsv"
"11813","Auto","3",58,"AAClass_Scramble_Toscana_virus_UP000142444-2_12mer_3mis_hits.tsv"
"11814","Auto","2",2,"AAClass_Scramble_Toscana_virus_UP000142444-20_12mer_3mis_hits.tsv"
"11815","Auto","3",72,"AAClass_Scramble_Toscana_virus_UP000142444-20_12mer_3mis_hits.tsv"
"11816","X","2",1,"AAClass_Scramble_Toscana_virus_UP000142444-20_12mer_3mis_hits.tsv"
"11817","X","3",3,"AAClass_Scramble_Toscana_virus_UP000142444-20_12mer_3mis_hits.tsv"
"11818","Auto","2",2,"AAClass_Scramble_Toscana_virus_UP000142444-21_12mer_3mis_hits.tsv"
"11819","Auto","3",66,"AAClass_Scramble_Toscana_virus_UP000142444-21_12mer_3mis_hits.tsv"
"11820","X","3",8,"AAClass_Scramble_Toscana_virus_UP000142444-21_12mer_3mis_hits.tsv"
"11821","Auto","3",52,"AAClass_Scramble_Toscana_virus_UP000142444-22_12mer_3mis_hits.tsv"
"11822","Auto","2",1,"AAClass_Scramble_Toscana_virus_UP000142444-23_12mer_3mis_hits.tsv"
"11823","Auto","3",73,"AAClass_Scramble_Toscana_virus_UP000142444-23_12mer_3mis_hits.tsv"
"11824","X","3",1,"AAClass_Scramble_Toscana_virus_UP000142444-23_12mer_3mis_hits.tsv"
"11825","Auto","2",1,"AAClass_Scramble_Toscana_virus_UP000142444-24_12mer_3mis_hits.tsv"
"11826","Auto","3",79,"AAClass_Scramble_Toscana_virus_UP000142444-24_12mer_3mis_hits.tsv"
"11827","X","3",10,"AAClass_Scramble_Toscana_virus_UP000142444-24_12mer_3mis_hits.tsv"
"11828","Auto","2",3,"AAClass_Scramble_Toscana_virus_UP000142444-25_12mer_3mis_hits.tsv"
"11829","Auto","3",65,"AAClass_Scramble_Toscana_virus_UP000142444-25_12mer_3mis_hits.tsv"
"11830","X","3",4,"AAClass_Scramble_Toscana_virus_UP000142444-25_12mer_3mis_hits.tsv"
"11831","Auto","3",79,"AAClass_Scramble_Toscana_virus_UP000142444-26_12mer_3mis_hits.tsv"
"11832","X","3",1,"AAClass_Scramble_Toscana_virus_UP000142444-26_12mer_3mis_hits.tsv"
"11833","Auto","3",65,"AAClass_Scramble_Toscana_virus_UP000142444-27_12mer_3mis_hits.tsv"
"11834","X","3",1,"AAClass_Scramble_Toscana_virus_UP000142444-27_12mer_3mis_hits.tsv"
"11835","Auto","2",2,"AAClass_Scramble_Toscana_virus_UP000142444-28_12mer_3mis_hits.tsv"
"11836","Auto","3",65,"AAClass_Scramble_Toscana_virus_UP000142444-28_12mer_3mis_hits.tsv"
"11837","Mitochondrion","3",3,"AAClass_Scramble_Toscana_virus_UP000142444-28_12mer_3mis_hits.tsv"
"11838","X","3",3,"AAClass_Scramble_Toscana_virus_UP000142444-28_12mer_3mis_hits.tsv"
"11839","Auto","2",2,"AAClass_Scramble_Toscana_virus_UP000142444-29_12mer_3mis_hits.tsv"
"11840","Auto","3",60,"AAClass_Scramble_Toscana_virus_UP000142444-29_12mer_3mis_hits.tsv"
"11841","Auto","3",59,"AAClass_Scramble_Toscana_virus_UP000142444-3_12mer_3mis_hits.tsv"
"11842","X","3",1,"AAClass_Scramble_Toscana_virus_UP000142444-3_12mer_3mis_hits.tsv"
"11843","Auto","2",2,"AAClass_Scramble_Toscana_virus_UP000142444-30_12mer_3mis_hits.tsv"
"11844","Auto","3",53,"AAClass_Scramble_Toscana_virus_UP000142444-30_12mer_3mis_hits.tsv"
"11845","X","3",2,"AAClass_Scramble_Toscana_virus_UP000142444-30_12mer_3mis_hits.tsv"
"11846","Auto","3",60,"AAClass_Scramble_Toscana_virus_UP000142444-4_12mer_3mis_hits.tsv"
"11847","X","3",2,"AAClass_Scramble_Toscana_virus_UP000142444-4_12mer_3mis_hits.tsv"
"11848","Auto","3",69,"AAClass_Scramble_Toscana_virus_UP000142444-5_12mer_3mis_hits.tsv"
"11849","Auto","2",2,"AAClass_Scramble_Toscana_virus_UP000142444-6_12mer_3mis_hits.tsv"
"11850","Auto","3",64,"AAClass_Scramble_Toscana_virus_UP000142444-6_12mer_3mis_hits.tsv"
"11851","Auto","3",51,"AAClass_Scramble_Toscana_virus_UP000142444-7_12mer_3mis_hits.tsv"
"11852","X","3",4,"AAClass_Scramble_Toscana_virus_UP000142444-7_12mer_3mis_hits.tsv"
"11853","Auto","3",78,"AAClass_Scramble_Toscana_virus_UP000142444-8_12mer_3mis_hits.tsv"
"11854","X","3",1,"AAClass_Scramble_Toscana_virus_UP000142444-8_12mer_3mis_hits.tsv"
"11855","Auto","2",1,"AAClass_Scramble_Toscana_virus_UP000142444-9_12mer_3mis_hits.tsv"
"11856","Auto","3",74,"AAClass_Scramble_Toscana_virus_UP000142444-9_12mer_3mis_hits.tsv"
"11857","X","3",4,"AAClass_Scramble_Toscana_virus_UP000142444-9_12mer_3mis_hits.tsv"
"11858","Auto","3",45,"AAClass_Scramble_Uukuniemi_virus_UP000008595-1_12mer_3mis_hits.tsv"
"11859","Auto","2",1,"AAClass_Scramble_Uukuniemi_virus_UP000008595-10_12mer_3mis_hits.tsv"
"11860","Auto","3",61,"AAClass_Scramble_Uukuniemi_virus_UP000008595-10_12mer_3mis_hits.tsv"
"11861","X","3",3,"AAClass_Scramble_Uukuniemi_virus_UP000008595-10_12mer_3mis_hits.tsv"
"11862","Auto","2",2,"AAClass_Scramble_Uukuniemi_virus_UP000008595-11_12mer_3mis_hits.tsv"
"11863","Auto","3",65,"AAClass_Scramble_Uukuniemi_virus_UP000008595-11_12mer_3mis_hits.tsv"
"11864","X","3",1,"AAClass_Scramble_Uukuniemi_virus_UP000008595-11_12mer_3mis_hits.tsv"
"11865","Auto","3",67,"AAClass_Scramble_Uukuniemi_virus_UP000008595-12_12mer_3mis_hits.tsv"
"11866","Auto","3",51,"AAClass_Scramble_Uukuniemi_virus_UP000008595-13_12mer_3mis_hits.tsv"
"11867","X","3",6,"AAClass_Scramble_Uukuniemi_virus_UP000008595-13_12mer_3mis_hits.tsv"
"11868","Auto","3",45,"AAClass_Scramble_Uukuniemi_virus_UP000008595-14_12mer_3mis_hits.tsv"
"11869","Auto","3",71,"AAClass_Scramble_Uukuniemi_virus_UP000008595-15_12mer_3mis_hits.tsv"
"11870","X","2",1,"AAClass_Scramble_Uukuniemi_virus_UP000008595-15_12mer_3mis_hits.tsv"
"11871","X","3",2,"AAClass_Scramble_Uukuniemi_virus_UP000008595-15_12mer_3mis_hits.tsv"
"11872","Auto","2",1,"AAClass_Scramble_Uukuniemi_virus_UP000008595-16_12mer_3mis_hits.tsv"
"11873","Auto","3",67,"AAClass_Scramble_Uukuniemi_virus_UP000008595-16_12mer_3mis_hits.tsv"
"11874","X","3",2,"AAClass_Scramble_Uukuniemi_virus_UP000008595-16_12mer_3mis_hits.tsv"
"11875","Auto","3",73,"AAClass_Scramble_Uukuniemi_virus_UP000008595-17_12mer_3mis_hits.tsv"
"11876","Auto","3",43,"AAClass_Scramble_Uukuniemi_virus_UP000008595-18_12mer_3mis_hits.tsv"
"11877","X","3",7,"AAClass_Scramble_Uukuniemi_virus_UP000008595-18_12mer_3mis_hits.tsv"
"11878","Auto","2",1,"AAClass_Scramble_Uukuniemi_virus_UP000008595-19_12mer_3mis_hits.tsv"
"11879","Auto","3",85,"AAClass_Scramble_Uukuniemi_virus_UP000008595-19_12mer_3mis_hits.tsv"
"11880","Auto","2",2,"AAClass_Scramble_Uukuniemi_virus_UP000008595-2_12mer_3mis_hits.tsv"
"11881","Auto","3",58,"AAClass_Scramble_Uukuniemi_virus_UP000008595-2_12mer_3mis_hits.tsv"
"11882","X","3",1,"AAClass_Scramble_Uukuniemi_virus_UP000008595-2_12mer_3mis_hits.tsv"
"11883","Auto","1",1,"AAClass_Scramble_Uukuniemi_virus_UP000008595-20_12mer_3mis_hits.tsv"
"11884","Auto","2",2,"AAClass_Scramble_Uukuniemi_virus_UP000008595-20_12mer_3mis_hits.tsv"
"11885","Auto","3",71,"AAClass_Scramble_Uukuniemi_virus_UP000008595-20_12mer_3mis_hits.tsv"
"11886","X","3",4,"AAClass_Scramble_Uukuniemi_virus_UP000008595-20_12mer_3mis_hits.tsv"
"11887","Auto","2",2,"AAClass_Scramble_Uukuniemi_virus_UP000008595-21_12mer_3mis_hits.tsv"
"11888","Auto","3",64,"AAClass_Scramble_Uukuniemi_virus_UP000008595-21_12mer_3mis_hits.tsv"
"11889","X","3",7,"AAClass_Scramble_Uukuniemi_virus_UP000008595-21_12mer_3mis_hits.tsv"
"11890","Auto","3",39,"AAClass_Scramble_Uukuniemi_virus_UP000008595-22_12mer_3mis_hits.tsv"
"11891","Auto","2",1,"AAClass_Scramble_Uukuniemi_virus_UP000008595-23_12mer_3mis_hits.tsv"
"11892","Auto","3",46,"AAClass_Scramble_Uukuniemi_virus_UP000008595-23_12mer_3mis_hits.tsv"
"11893","X","3",2,"AAClass_Scramble_Uukuniemi_virus_UP000008595-23_12mer_3mis_hits.tsv"
"11894","Auto","2",2,"AAClass_Scramble_Uukuniemi_virus_UP000008595-24_12mer_3mis_hits.tsv"
"11895","Auto","3",60,"AAClass_Scramble_Uukuniemi_virus_UP000008595-24_12mer_3mis_hits.tsv"
"11896","X","3",4,"AAClass_Scramble_Uukuniemi_virus_UP000008595-24_12mer_3mis_hits.tsv"
"11897","Auto","2",1,"AAClass_Scramble_Uukuniemi_virus_UP000008595-25_12mer_3mis_hits.tsv"
"11898","Auto","3",55,"AAClass_Scramble_Uukuniemi_virus_UP000008595-25_12mer_3mis_hits.tsv"
"11899","X","3",3,"AAClass_Scramble_Uukuniemi_virus_UP000008595-25_12mer_3mis_hits.tsv"
"11900","Auto","2",1,"AAClass_Scramble_Uukuniemi_virus_UP000008595-26_12mer_3mis_hits.tsv"
"11901","Auto","3",83,"AAClass_Scramble_Uukuniemi_virus_UP000008595-26_12mer_3mis_hits.tsv"
"11902","X","3",2,"AAClass_Scramble_Uukuniemi_virus_UP000008595-26_12mer_3mis_hits.tsv"
"11903","Auto","3",66,"AAClass_Scramble_Uukuniemi_virus_UP000008595-27_12mer_3mis_hits.tsv"
"11904","X","3",4,"AAClass_Scramble_Uukuniemi_virus_UP000008595-27_12mer_3mis_hits.tsv"
"11905","Auto","2",1,"AAClass_Scramble_Uukuniemi_virus_UP000008595-28_12mer_3mis_hits.tsv"
"11906","Auto","3",50,"AAClass_Scramble_Uukuniemi_virus_UP000008595-28_12mer_3mis_hits.tsv"
"11907","X","3",1,"AAClass_Scramble_Uukuniemi_virus_UP000008595-28_12mer_3mis_hits.tsv"
"11908","Auto","3",71,"AAClass_Scramble_Uukuniemi_virus_UP000008595-29_12mer_3mis_hits.tsv"
"11909","X","3",3,"AAClass_Scramble_Uukuniemi_virus_UP000008595-29_12mer_3mis_hits.tsv"
"11910","Auto","3",53,"AAClass_Scramble_Uukuniemi_virus_UP000008595-3_12mer_3mis_hits.tsv"
"11911","Auto","3",50,"AAClass_Scramble_Uukuniemi_virus_UP000008595-30_12mer_3mis_hits.tsv"
"11912","X","2",1,"AAClass_Scramble_Uukuniemi_virus_UP000008595-30_12mer_3mis_hits.tsv"
"11913","X","3",9,"AAClass_Scramble_Uukuniemi_virus_UP000008595-30_12mer_3mis_hits.tsv"
"11914","Auto","2",2,"AAClass_Scramble_Uukuniemi_virus_UP000008595-4_12mer_3mis_hits.tsv"
"11915","Auto","3",77,"AAClass_Scramble_Uukuniemi_virus_UP000008595-4_12mer_3mis_hits.tsv"
"11916","X","3",7,"AAClass_Scramble_Uukuniemi_virus_UP000008595-4_12mer_3mis_hits.tsv"
"11917","Auto","2",4,"AAClass_Scramble_Uukuniemi_virus_UP000008595-5_12mer_3mis_hits.tsv"
"11918","Auto","3",74,"AAClass_Scramble_Uukuniemi_virus_UP000008595-5_12mer_3mis_hits.tsv"
"11919","X","3",2,"AAClass_Scramble_Uukuniemi_virus_UP000008595-5_12mer_3mis_hits.tsv"
"11920","Auto","2",1,"AAClass_Scramble_Uukuniemi_virus_UP000008595-6_12mer_3mis_hits.tsv"
"11921","Auto","3",57,"AAClass_Scramble_Uukuniemi_virus_UP000008595-6_12mer_3mis_hits.tsv"
"11922","X","3",3,"AAClass_Scramble_Uukuniemi_virus_UP000008595-6_12mer_3mis_hits.tsv"
"11923","Auto","3",58,"AAClass_Scramble_Uukuniemi_virus_UP000008595-7_12mer_3mis_hits.tsv"
"11924","X","3",2,"AAClass_Scramble_Uukuniemi_virus_UP000008595-7_12mer_3mis_hits.tsv"
"11925","Auto","2",1,"AAClass_Scramble_Uukuniemi_virus_UP000008595-8_12mer_3mis_hits.tsv"
"11926","Auto","3",52,"AAClass_Scramble_Uukuniemi_virus_UP000008595-8_12mer_3mis_hits.tsv"
"11927","X","3",2,"AAClass_Scramble_Uukuniemi_virus_UP000008595-8_12mer_3mis_hits.tsv"
"11928","Auto","2",3,"AAClass_Scramble_Uukuniemi_virus_UP000008595-9_12mer_3mis_hits.tsv"
"11929","Auto","3",87,"AAClass_Scramble_Uukuniemi_virus_UP000008595-9_12mer_3mis_hits.tsv"
"11930","Y","3",1,"AAClass_Scramble_Uukuniemi_virus_UP000008595-9_12mer_3mis_hits.tsv"
"11931","Auto","2",18,"AAClass_Scramble_Vaccinia_virus_UP000000344-1_12mer_3mis_hits.tsv"
"11932","Auto","3",684,"AAClass_Scramble_Vaccinia_virus_UP000000344-1_12mer_3mis_hits.tsv"
"11933","Mitochondrion","3",1,"AAClass_Scramble_Vaccinia_virus_UP000000344-1_12mer_3mis_hits.tsv"
"11934","X","2",5,"AAClass_Scramble_Vaccinia_virus_UP000000344-1_12mer_3mis_hits.tsv"
"11935","X","3",35,"AAClass_Scramble_Vaccinia_virus_UP000000344-1_12mer_3mis_hits.tsv"
"11936","Auto","1",1,"AAClass_Scramble_Vaccinia_virus_UP000000344-10_12mer_3mis_hits.tsv"
"11937","Auto","2",33,"AAClass_Scramble_Vaccinia_virus_UP000000344-10_12mer_3mis_hits.tsv"
"11938","Auto","3",790,"AAClass_Scramble_Vaccinia_virus_UP000000344-10_12mer_3mis_hits.tsv"
"11939","X","2",4,"AAClass_Scramble_Vaccinia_virus_UP000000344-10_12mer_3mis_hits.tsv"
"11940","X","3",26,"AAClass_Scramble_Vaccinia_virus_UP000000344-10_12mer_3mis_hits.tsv"
"11941","Y","3",6,"AAClass_Scramble_Vaccinia_virus_UP000000344-10_12mer_3mis_hits.tsv"
"11942","Auto","2",36,"AAClass_Scramble_Vaccinia_virus_UP000000344-11_12mer_3mis_hits.tsv"
"11943","Auto","3",724,"AAClass_Scramble_Vaccinia_virus_UP000000344-11_12mer_3mis_hits.tsv"
"11944","X","2",6,"AAClass_Scramble_Vaccinia_virus_UP000000344-11_12mer_3mis_hits.tsv"
"11945","X","3",19,"AAClass_Scramble_Vaccinia_virus_UP000000344-11_12mer_3mis_hits.tsv"
"11946","Auto","1",1,"AAClass_Scramble_Vaccinia_virus_UP000000344-12_12mer_3mis_hits.tsv"
"11947","Auto","2",25,"AAClass_Scramble_Vaccinia_virus_UP000000344-12_12mer_3mis_hits.tsv"
"11948","Auto","3",770,"AAClass_Scramble_Vaccinia_virus_UP000000344-12_12mer_3mis_hits.tsv"
"11949","X","2",4,"AAClass_Scramble_Vaccinia_virus_UP000000344-12_12mer_3mis_hits.tsv"
"11950","X","3",54,"AAClass_Scramble_Vaccinia_virus_UP000000344-12_12mer_3mis_hits.tsv"
"11951","Y","3",1,"AAClass_Scramble_Vaccinia_virus_UP000000344-12_12mer_3mis_hits.tsv"
"11952","Auto","1",1,"AAClass_Scramble_Vaccinia_virus_UP000000344-13_12mer_3mis_hits.tsv"
"11953","Auto","2",18,"AAClass_Scramble_Vaccinia_virus_UP000000344-13_12mer_3mis_hits.tsv"
